30,LOVE 39.665,HATE 299.226666667,LOVE 3391.0,LOVE 104.233333333,LOVE 131.3,448.091666667,LOVE 1000.16666667,LOVE 191.566666667,73.5333333333,LOVE 65.5333333333,LOVE 128.1,LOVE 43.4666666667,LOVE 101.733333333,45.0333333333,4.33333333333,LOVE 4.96666666667,LOVE 392.933333333,LOVE 310.533333333,147.2,27.7666666667,14.0333333333,18.5333333333,LOVE 189.866666667,94.1666666667,2400.46666667,LOVE 166.4,LOVE 22.7,18.9666666667,HATE 9.43333333333,HATE 929.266666667,13.2,LOVE 5.7,121.066666667,LOVE 25.8666666667,LOVE 51.1666666667,20.8666666667,LOVE 132.833333333,28.6666666667,62.4,62.4,138.333333333,99.0666666667,138.333333333,LOVE 448.5,404.566666667,LOVE 443.0,404.566666667,LOVE 383.933333333,81.9333333333,751.1,LOVE 38.0666666667,LOVE 22906.6666667,0.553333333333,LOVE 75.1166666667,LOVE 37.7666666667,LOVE 19.6333333333,HATE 17.7333333333,HATE 1.62666666667,LOVE 9.49666666667,LOVE 97.9,LOVE 99.4166666667,LOVE 99.7666666667,LOVE 96.95,LOVE 98.7333333333,LOVE 99.2833333333,LOVE 29.7266666667,LOVE 24.9733333333,34.41,LOVE 206.05,LOVE 205.4,7.19,127.88,122.2,LOVE 15.6133333332,19.591111111,HATE 109.3,HATE 70.0833333333,HATE 147.45,139.9,HATE 242.333333333,HATE 51.3666666667,HATE 491.866666667,LOVE 69.3,LOVE 71.5666666667,LOVE 67.1333333333,HATE 20.2,HATE 5.95,HATE 5.25,HATE 6.65,LOVE 77.45,LOVE 80.5333333333,LOVE 74.3,HATE 7.96666666667,HATE 3.5,HATE 22.5333333333,HATE 7.13333333333,HATE 6.33333333333,HATE 7.96666666667,HATE 7.03333333333,LOVE 78.3,LOVE 0.0,LOVE 0.0,
9,HATE -0.333333333333,LOVE 410.722222222,HATE 2244.44444444,HATE 54.5555555556,HATE 46.5555555556,401.805555556,HATE 157.111111111,HATE 14.7777777778,26.7777777778,HATE 1.44444444444,HATE 0.111111111111,HATE 9.66666666667,13.0,15.8888888889,5.66666666667,2.0,HATE 63.0,47.2222222222,44.6666666667,5.11111111111,4.11111111111,7.66666666667,HATE 17.1111111111,HATE 7.44444444444,2089.77777778,42.6666666667,HATE 0.0,12.3333333333,LOVE 42.6666666667,1005.88888889,3.55555555556,HATE 0.333333333333,96.6666666667,6.44444444444,0.444444444444,LOVE 94.3333333333,29.1111111111,LOVE 90.7777777778,172.777777778,172.777777778,LOVE 437.111111111,37.8888888889,LOVE 437.111111111,HATE 107.555555556,HATE 103.555555556,HATE 105.333333333,HATE 103.555555556,205.222222222,HATE 24.4444444444,HATE 153.666666667,0.444444444444,HATE 1192.22222222,LOVE 2.31111111111,37.2777777778,HATE 18.3333333333,HATE 5.11111111111,LOVE 42.6666666667,LOVE 5.25555555556,3.63222222222,HATE 46.5555555556,HATE 60.0,HATE 84.7777777778,HATE 29.6111111111,HATE 36.6111111111,HATE 41.1111111111,HATE 10.2888888889,3.62222222222,HATE 16.8888888889,HATE 165.1,HATE 167.266666667,HATE 2.28888888889,125.377777778,123.066666667,2.53703703689,5.72592592656,LOVE 392.5,LOVE 365.5,LOVE 420.111111111,LOVE 149.111111111,418.777777778,LOVE 121.444444444,LOVE 822.111111111,HATE 43.3333333333,HATE 44.2222222222,HATE 42.7777777778,LOVE 302.555555556,LOVE 85.7222222222,LOVE 78.2777777778,LOVE 92.8333333333,HATE 53.4444444444,HATE 55.0,HATE 52.2777777778,LOVE 815.555555556,LOVE 37.1111111111,LOVE 446.111111111,LOVE 138.611111111,LOVE 131.833333333,LOVE 145.055555556,LOVE 78.1111111111,HATE 13.3333333333,LOVE 0.0,LOVE 0.0,
10,11.15,398.56,2399.0,56.9,51.5,426.975,233.6,20.1,HATE 14.4,7.0,0.4,18.8,HATE 12.6,37.1,LOVE 8.8,HATE 0.2,110.9,HATE 39.3,HATE 31.9,HATE 4.1,HATE 4.0,19.9,68.2,21.7,2184.7,32.5,1.5,18.6,12.2,1383.8,LOVE 19.1,0.6,HATE 61.2,HATE 3.7,HATE 0.0,68.4,HATE 18.5,48.0,LOVE 1002.5,LOVE 1002.5,132.8,53.7,132.8,171.0,155.9,170.0,155.9,HATE 198.7,43.6,235.7,HATE 0.3,2297.0,1.88,HATE 35.25,24.6,7.7,32.7,3.45,2.34,69.85,77.15,90.65,40.75,47.7,59.35,18.63,HATE 3.31,33.73,183.3,184.47,2.8,124.27,122.48,HATE 1.0233333334,HATE 3.7233333333,258.3,214.95,299.0,131.2,372.8,108.5,750.2,53.6,54.8,52.3,217.5,52.75,48.85,56.85,62.6,64.8,60.6,547.3,27.4,381.3,82.0,78.1,85.8,53.0,33.1,LOVE 0.0,LOVE 0.0,
7,25.7857142857,350.842857143,3178.57142857,89.5714285714,71.4285714286,LOVE 544.357142857,351.0,44.1428571429,28.0,26.7142857143,13.1428571429,24.7142857143,17.1428571429,13.4285714286,2.57142857143,2.0,116.857142857,144.428571429,120.142857143,23.4285714286,5.57142857143,7.57142857143,22.8571428571,37.2857142857,LOVE 2839.71428571,HATE 30.1428571429,20.4285714286,HATE 6.42857142857,17.1428571429,LOVE 1828.14285714,2.14285714286,0.428571428571,116.428571429,22.2857142857,27.0,21.0,91.2857142857,67.0,136.428571429,136.428571429,92.8571428571,96.2857142857,92.8571428571,269.285714286,262.714285714,266.714285714,262.714285714,270.285714286,LOVE 94.2857142857,LOVE 1196.57142857,6.42857142857,5152.85714286,0.942857142857,52.7142857143,26.0,9.14285714286,28.4285714286,2.45714285714,HATE 2.11714285714,81.7857142857,90.0,97.6428571429,59.5714285714,72.8571428571,84.0714285714,20.3428571429,7.52857142857,33.0,178.285714286,182.185714286,5.94181313157,126.1,123.385714286,8.72380952386,27.6571428586,221.571428571,177.5,267.785714286,HATE 102.428571429,468.428571429,67.7142857143,761.571428571,56.4285714286,57.8571428571,55.1428571429,141.428571429,38.6428571429,35.1428571429,42.0714285714,66.9285714286,69.3571428571,64.4285714286,234.0,21.5714285714,134.857142857,47.0,43.6428571429,50.1428571429,35.4285714286,51.0,LOVE 0.0,LOVE 0.0,
9,34.0,321.977777778,2637.77777778,79.3333333333,78.5555555556,403.361111111,623.222222222,66.4444444444,LOVE 102.666666667,24.8888888889,25.5555555556,21.1111111111,40.4444444444,HATE 6.55555555556,HATE 0.777777777778,1.11111111111,246.555555556,265.777777778,LOVE 221.666666667,LOVE 52.4444444444,LOVE 14.1111111111,HATE 2.77777777778,52.8888888889,30.8888888889,HATE 2019.66666667,70.6666666667,15.5555555556,6.66666666667,10.4444444444,1188.33333333,HATE 0.888888888889,0.888888888889,64.8888888889,8.44444444444,2.44444444444,HATE 17.6666666667,98.4444444444,HATE 21.4444444444,HATE 58.4444444444,HATE 58.4444444444,102.0,HATE 27.8888888889,102.0,243.222222222,226.777777778,242.0,226.777777778,222.111111111,60.3333333333,910.777777778,10.6666666667,4590.0,HATE 0.433333333333,55.5,31.1111111111,13.6666666667,23.5555555556,2.06111111111,4.07444444444,85.0555555556,92.2777777778,97.5555555556,78.0555555556,84.4444444444,91.3888888889,29.6777777778,14.8888888889,LOVE 44.2333333333,204.1,200.2,6.51111111111,LOVE 129.0,LOVE 126.755555556,12.6296296293,20.3111111114,179.777777778,124.777777778,233.944444444,140.333333333,LOVE 505.222222222,69.4444444444,776.0,60.8888888889,63.0,58.8888888889,87.8888888889,29.4444444444,26.2222222222,32.5555555556,69.3888888889,72.5,66.1666666667,73.0,17.8888888889,121.777777778,35.7222222222,32.6111111111,38.5,22.6666666667,63.4444444444,LOVE 0.0,LOVE 0.0,
11,3.31545454545,396.909090909,2937.27272727,78.7272727273,83.8181818182,467.0,516.272727273,58.4545454545,49.5454545455,25.0,16.4545454545,24.9090909091,31.5454545455,32.6363636364,2.54545454545,1.36363636364,234.0,154.545454545,120.363636364,23.9090909091,8.90909090909,12.9090909091,43.6363636364,LOVE 111.727272727,2433.63636364,47.7272727273,6.45454545455,19.6363636364,40.6363636364,1206.81818182,15.7272727273,1.09090909091,113.727272727,8.27272727273,4.09090909091,54.4545454545,30.2727272727,81.1818181818,375.272727273,375.272727273,HATE 80.3636363636,LOVE 139.272727273,HATE 80.3636363636,437.363636364,LOVE 420.909090909,435.454545455,LOVE 420.909090909,311.545454545,48.1818181818,553.727272727,2.54545454545,10877.2727273,1.53636363636,59.6818181818,26.4545454545,7.54545454545,28.4545454545,2.55454545455,3.13090909091,85.5454545455,91.2272727273,93.2727272727,76.1818181818,85.3181818182,89.4090909091,17.0727272727,5.52727272727,28.4636363636,199.254545455,196.063636364,LOVE 8.71580035036,HATE 123.027272727,HATE 119.109090909,11.3484848479,LOVE 28.5424242415,188.5,146.590909091,226.909090909,117.636363636,341.454545455,59.2727272727,668.909090909,61.0909090909,62.9090909091,59.5454545455,107.090909091,22.5,20.5454545455,24.3181818182,70.5909090909,73.2727272727,68.1363636364,105.181818182,9.81818181818,122.818181818,26.6818181818,24.4545454545,28.6818181818,29.4545454545,54.5454545455,LOVE 0.0,LOVE 0.0,
10,6.439,400.29,2463.0,62.1,73.1,HATE 389.175,388.5,52.6,48.2,8.0,6.6,19.7,36.8,LOVE 47.4,2.4,2.1,168.7,90.3,79.0,14.5,7.1,LOVE 22.8,48.1,54.4,2070.5,56.3,2.6,LOVE 46.9,24.8,938.7,13.0,4.0,LOVE 137.1,5.2,0.9,77.6,51.6,53.8,364.0,364.0,138.1,101.3,138.1,331.5,293.3,329.0,293.3,261.8,31.5,292.9,0.5,6186.0,1.54,55.85,24.2,9.2,34.0,3.405,4.343,78.05,86.85,92.7,58.75,69.8,76.25,16.3,9.3,23.19,196.95,196.17,5.52,124.6,119.4,10.4033333327,22.14,199.9,160.0,239.3,137.1,284.1,76.2,640.4,58.5,60.2,56.6,138.7,37.65,33.45,41.65,68.35,71.05,65.8,267.6,18.9,193.3,49.15,45.25,52.75,47.4,37.7,LOVE 0.0,LOVE 0.0,
